business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count
B2PBYu722pmg_td6_Hv6dg,Bulwark Exterminating,Westside,5016 Alta Drive,Las Vegas,NV,89107,36.166271,-115.209593,5.0,9
QOmdDkUK39Og6jotd9ahWg,Shiekh Shoes,Westside,4300 Meadows Ln,Las Vegas,NV,89107,36.172259,-115.1963237,2.5,4
OSsmcIGbZdZysj9bxpPVOA,Max Studio,Downtown,855 S Grand Central Pkwy,Las Vegas,NV,89106,36.1629301,-115.1583209,3.5,3
pgvv3Fi0HiD0ateqLcqyZQ,Sun City Café,Summerlin,"9320 Sun City Blvd, Ste 101",Las Vegas,NV,89134,36.211716,-115.2983292,4.5,25
XAOOeEtTOlyRKdeX8cmAsQ,Newport Cafe,Eastside,2711 E Sahara Ave,Las Vegas,NV,89104,36.1435205,-115.1138343,4.5,17
-ErwgUmZ1-jHW_rSu55jlg,Menchie's Frozen Yogurt,,"7500 W Lake Mead Blvd, Ste 2",Las Vegas,NV,89128,36.1962373,-115.2575104,4.0,33
5c-b0ALS_DyLvRCGrlCTjA,Einstein Bros,Spring Valley,6870 S Rainbow Blvd,Las Vegas,NV,89118,36.0639746,-115.2415018,2.5,119
VTHua1ec6PkOEFvfzhyj4w,West Tires & Mufflers Shop,Westside,6700 W Sahara Ave,Las Vegas,NV,89146,36.1445088218,-115.238861293,4.5,4
jGZRh1xFsy14fec3IG6-Hg,Kopper Keg Restaurant & Lounge,Westside,2257 S Rainbow Blvd,Las Vegas,NV,89146,36.146289,-115.2438882,4.0,22
ny30YjBTdZnIP5epAyaFeA,Planet Beach Contempo Spa,Spring Valley,"5135 S Fort Apache Rd, Ste 140",Las Vegas,NV,89148,36.0948639,-115.2973749,4.5,9
DTZD2qHDaUY-a-OiJ3OCtQ,Silver State Speed Shop,Downtown,1317 S Commerce St,Las Vegas,NV,89102,36.155567,-115.154723,4.5,4
CfAhW-9iDb9M_Qkm80Crqg,Vegas Motorcars,Southeast,2540 W Warm Springs Rd,Las Vegas,NV,89119,36.057514,-115.176218,4.5,9
jS3BOkaWc1tc6sY6N3Br8Q,Las Wages Jewelry and Coin,Southeast,193 E Warm Springs Rd,Las Vegas,NV,89119,36.056485,-115.1641841,4.5,5
vKnVb2RJfMBTnBCDooNAvA,Sweet Nails,Southwest,"10530 Southern Highlands, Ste 120",Las Vegas,NV,89141,35.9981553,-115.2054401,3.5,120
5f-O_hKpsKM2iasPpi8klw,Laser Quest Las Vegas,,"7361 W Lake Mead Blvd, Ste 100",Las Vegas,NV,89128,36.196007,-115.2530571,4.0,45
EpaQ5JtLVZTQ_Y6U35bmcw,Canyon Falls Spa & Salon,,"7331 W Lake Mead Blvd, Ste 103",Las Vegas,NV,89128,36.1947692,-115.2524715,4.0,68
hm1HuTUvSp-2mXFARX8mqw,Goodwill,Southeast,330 E Silverado Ranch Blvd,Las Vegas,NV,89183,36.0133761,-115.1590383,3.0,8
HxNLFka8qjAne2gZQXMPiw,Desert Shores Villas,Summerlin,3151 Soaring Gulls Dr,Las Vegas,NV,89128,36.2170812,-115.2753477,2.0,3
BntSl0d6YiwGR69cZs7PPg,Island Grill,Eastside,"2660 S Maryland Pkwy, Ste 24",Las Vegas,NV,89109,36.1413706,-115.1367974,4.0,8
arCvIfuSjFqqe7-wbo96nQ,Smashlee's Grub,Westside,8450 Westcliff Dr,Las Vegas,NV,89145,36.1741728,-115.2770747,1.5,3
R9IC8oycIfrPTYdd9FHhig,Hottie's World,Westside,"740 S Rampart Blvd, Ste 5",Las Vegas,NV,89145,36.1634547,-115.2893597,2.5,25
UvcH52d-FQ3waD5Z0LmFCQ,Ramen Ya Katana,The Strip,"3615 Las Vegas Blvd S, Ste 109",Las Vegas,NV,89109,36.114423,-115.171908,3.5,179
ZMCAPrtl4EuqI8fFItSWpg,Pure Bliss Fitness,South Summerlin,6440 Medical Center St,Las Vegas,NV,89148,36.087222,-115.327524,5.0,3
WQyGqfFKd-baBTVfZWzeTw,Yogurtland,Southeast,"9055 S Eastern Ave, Ste 1A",Las Vegas,NV,89123,36.0253639,-115.1189835,4.5,123
G9uajeJq5BR9tIKekfh6Fw,Vons,Southeast,475 E Windmill Ln,Las Vegas,NV,89123,36.0412926,-115.1527614,3.5,61
Vz3Pzp3_cBSmjNlFSlRuUg,Arteaga's Concrete,,1806 W Oakey Blvd,Las Vegas,NV,89102,36.151958,-115.16581,4.0,14
wCcXm9-_2MGKcBzd2TdhkQ,City Of Flowers,Westside,"3110 Polaris Ave, Ste 40",Las Vegas,NV,89102,36.132833,-115.186703,2.0,8
hNWMvT7FBc6yrLxTZg3Zxg,A Floral Expression,,1729 N Rancho Dr,Las Vegas,NV,89106,36.1914653,-115.1892803,3.0,4
HhMKPpnx9qPSHetM7NQG8g,CVS Pharmacy,The Lakes,3290 S Fort Apache Rd,Las Vegas,NV,89117,36.1305506,-115.2964689,2.0,22
rMVi-Vn_mN_X9J1ZSl1lWA,Baja Fresh,,"7501 W Lake Mead Blvd, Ste 100",Las Vegas,NV,89128,36.1954509829,-115.257432393,3.0,35
28SYsVx608tsKTuqEoDfAA,Sexy Vegas Skin,,"2451 Professional Ct, Ste 110",Las Vegas,NV,89128,36.204591,-115.255412,2.5,3
33p7gzqwDOZBkbV7rQwwvA,BVLGARI,The Strip,"3720 Las Vegas Blvd S, Ste 143",Las Vegas,NV,89158,36.107899743,-115.174037591,5.0,3
iitVTlGdgbEjQOeBQnCSxw,Goddess Hair Extentions Academy,Centennial,6955 N Durango Dr,Las Vegas,NV,89123,36.3025274838,-115.292118617,5.0,9
qUl1vVkBeaPQeTSsedNiNQ,Tiny Wardrobe,Northwest,3159 N Rainbow Blvd,Las Vegas,NV,89108,36.2174619,-115.2449141,4.0,18
ziynxRVMuLoIMtMpcMFfaQ,New Crete,,6639 Schuster St,Las Vegas,NV,89118,36.069288,-115.193389,5.0,11
dFZAgwBF4N1ZUioJt0SuTA,Maaco Collision Repair & Auto Painting,,4120 West Russell Road,Las Vegas,NV,89118,36.0786,-115.2114,3.5,6
r6igU1Fqs5szOOhyXPbayw,Titanic - The Artifact Exhibition,The Strip,"The Luxor Hotel & Casino, 3900 Las Vegas Blvd S",Las Vegas,NV,89109,36.0952415496,-115.175594496,4.5,353
yzAtsjaMx06LBz34AomcEw,Curves,Summerlin,"9691 Trailwood Dr, Ste 107",Las Vegas,NV,89134,36.1907208,-115.3073321,4.0,4
xaF6q238K-ueSAyLBIFizA,Identity Fashion Boutique,Southeast,9480 S Eastern Ave,Las Vegas,NV,89123,36.0165017,-115.1184998,3.5,3
jR3VINpCUILf_N_MGAsPUg,"Tikva Butler, APRN",Eastside,2860 E Desert Inn Rd,Las Vegas,NV,89121,36.1305848,-115.1113062,3.5,7
U3Nkc5DkKNRpBrHmwf4qRA,Outback Steakhouse,Eastside,4141 S Pecos Rd,Las Vegas,NV,89121,36.1140254,-115.1014077,3.0,11
YQ2gie6ldjnPfMAT0BbShg,Royal Palms Apartments,,5711 W Tropicana Ave,Las Vegas,NV,89103,36.098312,-115.218929,2.5,5
_WfdPyh065bo59USqPi9xQ,Four Mile Bar,Eastside,3650 Boulder Hwy,Las Vegas,NV,89121,36.1405113203,-115.096326625,4.0,10
45513UgSlMqWV_yAPVkXrg,Verona Pizza,Eastside,"710 E Flamingo Rd, Ste 6",Las Vegas,NV,89119,36.1150825399,-115.148105845,3.5,72
gGQmgJKq7KWWy1pDz9rs8w,Cannacopia Las Vegas Medical Marijuana Dispensary,Spring Valley,"6332 S Rainbow Blvd, Ste 105",Las Vegas,NV,89118,36.0737159,-115.2420944,4.0,17
0B2XK9dZJRBGeSVytHT6DQ,Protech702 Textile & Floor care,Westside,4706 Cory Pl,Las Vegas,NV,89107,36.161421,-115.204842,5.0,4
lwWtOzKowR2jeBRlaDKXtA,Freddies Nutrition,Westside,7985 W Sahara Ave,Las Vegas,NV,89117,36.1432227,-115.2643617,4.5,17
xEH00X_VoRepWKXQrragmw,MOzen Bistro,The Strip,3752 Las Vegas Blvd S,Las Vegas,NV,89158,36.1062631042,-115.17428644,4.0,315
TWgJppm9BibMto4kxiyk1w,US Post Office,Southeast,4948 Mountain Vista St,Las Vegas,NV,89121,36.0993837698,-115.072435782,3.0,5
GjEDqcO18HPGqEajeWg_Ig,Odds and Ends Thrift Store,Northwest,4460 N Rancho Dr,Las Vegas,NV,89130,36.241874,-115.230752,4.5,7
i1OPGsyOixnWutFGFd5Y3g,Marshall Stearns Real Estate,Southeast,"365 E Windmill Ln, Ste 100",Las Vegas,NV,89123,36.0419411,-115.1556514,3.0,15
LYHMZOBRSAi_TR-5Xh-4pA,Piazza Lounge,Eastside,255 E Flamingo Rd,Las Vegas,NV,89169,36.1142792,-115.1616862,4.0,12
hSuE4NsohFGXm70BmnU_YQ,Jet Luxury Resorts at The Vdara,The Strip,2600 W Harmon Ave,Las Vegas,NV,89103,36.1092406,-115.1784884,2.0,9
vZLrA1A0rNebyMtxBwOCDQ,Jean-Marie Auboine Chocolatier,,"4780 W Harmon Ave, Ste 1",Las Vegas,NV,89103,36.1089677,-115.2057313,4.5,58
n66BNqYJNnkSi84swNQ9IA,Sin City Family Hair,Southeast,"4425 E Tropicana, Ste H",Las Vegas,NV,89118,36.0999984741,-115.077407837,3.5,7
YVd2yYNjpiFg2s4ToMRmPA,Cinnaholic,Spring Valley,"4165 S Grand Canyon Dr, Ste 103",Las Vegas,NV,89147,36.113987085,-115.308656394,4.5,286
0oMs2QdhuLW3wYIJIi0wcw,Starbucks,Southeast,9770 S Maryland Pkwy 10,Las Vegas,NV,89183,36.0109603372,-115.13629322,3.5,65
wjf1uZNr6E4LQ0nUNHX5AA,Rivas Mexican Grill #2,Eastside,"3025 E Desert Inn Rd, Ste1",Las Vegas,NV,89121,36.128693,-115.1091,4.0,51
UvFSrD3WBkIOzdNTQs5dAQ,Ceasars Palace,The Strip,3570 South Las Vegas Blvd,Las Vegas,NV,89109,36.1161652908,-115.174564089,3.0,42
74C1z6cqEdvJVgETTcEodw,Portofino by Chef Michael LaPlaca,The Strip,3400 Las Vegas Blvd S,Las Vegas,NV,89109,36.1206015,-115.1768382,4.0,247
07AZL5XenCQ_-op_onKLdw,BLT Steak,The Strip,3645 Las Vegas Blvd S,Las Vegas,NV,89109,36.113669,-115.168933,4.0,426
Skcusr2B4IilC3-R8VwK7A,"Christopher Milford, MD",Westside,"2585 Montessouri St, Ste 100, Silver State Neurology",Las Vegas,NV,89117,36.142682,-115.248088,1.0,9
Vr84m7EnhRQ6FPnbVsIRaw,AGIT Billiards & Internet Cafe,Westside,6108 W Charleston Blvd,Las Vegas,NV,89146,36.1600032,-115.2243769,4.0,4
6LR6TlBvHW5-wMIKeODo8A,Michael Kors,The Strip,"3327 S Las Vegas Blvd, Ste 2840",Las Vegas,NV,89109,36.1240615,-115.167872,4.5,18
MMxxutAFZy5y_6MDD7YGvg,ARCO ampm,,2401 N Jones Blvd,Las Vegas,NV,89108,36.2034477,-115.224044,2.0,6
raZj7ddNFTav4LSEPp2llg,Mattress Firm Silverado,Southeast,"9731 S Eastern, Ste 1",Las Vegas,NV,89183,36.0126072446,-115.119646008,5.0,59
XKVWYoKaIR1CEoxMYMFPXw,Buffet Orient,,3331 E Tropicana Ave,Las Vegas,NV,89136,36.175,-115.136389,3.0,3
U9_8pqsGTMyuliV4b4cvgQ,Baskin-Robbins,Westside,3301 S Jones Blvd,Las Vegas,NV,89146,36.1287386,-115.2254058,4.5,49
Q8rXkTe_4jfwH-TJ3g_lAQ,Timberland,Downtown,"805 S Grand Central Pkwy, Ste 1901",Las Vegas,NV,89106,36.162362262,-115.158019294,4.0,10
RfS-8M9Wq7d4x_ttnsckJw,Engineering for Kids - Las Vegas,Spring Valley,"6530 S Buffalo Dr, Ste 115",Las Vegas,NV,89113,36.0696903,-115.2602901,5.0,11
GY6RuyVLPrhkS-XvbWJ2QQ,"Gary J Latourette, MD",Downtown,2100 Pinto Ln,Las Vegas,NV,89106,36.1645064,-115.1702988,4.5,8
6oLnLmdo9FhuAeR-vLQ4tg,Xtreme Sushi,Southwest,"10670 S Southern Highlands Pkwy, Ste 104",Las Vegas,NV,89141,35.995344,-115.2069805,3.5,106
hgWMxKhrnOUd3m5nOUBIkA,Las Vegas Athletic Club,Southeast,9065 S Eastern Ave,Las Vegas,NV,89123,36.0253318,-115.120852,3.0,294
Xfd_UOGx2b-kBwk1YD-TLQ,Bsyhair Studio,Anthem,9975 S Eastern Ave,Las Vegas,NV,89183,36.0072952,-115.1151882,5.0,3
kA05FGPoP2vtMWhyE4n89w,Summit Pain Clinic,Spring Valley,"5755 S Rainbow Blvd, Ste 101",Las Vegas,NV,89130,36.0844132041,-115.243186355,4.5,10
K2R3BwujYzPbbnyAREaLNQ,Express Smog,Westside,6527 W Sahara Ave,Las Vegas,NV,89146,36.1439543,-115.2344171,1.5,8
JjjQSlvTvGlIAta5CyA6UQ,Hobby Lobby,Spring Valley,4955 S Fort Apache Rd,Las Vegas,NV,89148,36.098997,-115.299264,4.0,87
hSShQUiD9_TKBOcwd1aoQQ,Nevada State Bank,Chinatown,3688 S Jones Blvd,Las Vegas,NV,89103,36.1220904,-115.2243399,2.0,4
EUL7kviUm6CTCnY1KJF0aQ,InStyle Furniture,Westside,2590 S Decatur Blvd,Las Vegas,NV,89102,36.1429682317,-115.206442966,4.5,9
EWbNTPW0co_X4lZRB-QTLQ,Ocha Thai Cuisine,Downtown,1201 Las Vegas Blvd S,Las Vegas,NV,89104,36.1566742,-115.1484497,4.0,286
IebKNBzpZ9nlaVRJLrla4A,Cowtown Guitars,Downtown,1235 S Main St,Las Vegas,NV,89104,36.1563168611,-115.153543894,3.5,21
h9JtnWjxRaL6tB3zNCkgKA,Rinconcito Guanaco,Westside,1750 S Rainbow Blvd,Las Vegas,NV,89146,36.152795,-115.242542,4.0,3
M9O22kiyCq5Zkrmo5VMM2A,Leslie's Swimming Pool Supplies,Southeast,9850 S Maryland Pkwy,Las Vegas,NV,89183,36.0109840393,-115.134122646,2.5,11
CAxHrXoPrbf0e0AYFPhv6g,Village Pub & Poker,Southeast,8515 S Eastern Ave,Las Vegas,NV,89123,36.0343529,-115.1191623,4.0,66
bgolDYCFSscXthY--xU_jg,North Las Vegas Airport,,"2730 Airport Dr, Ste 101",Las Vegas,NV,89032,36.2091886,-115.1994564,4.0,15
fZoNJvRen_ndz4TEaIu2zg,Southwest Garage Cabinets,,2267 W Gowan Rd,Las Vegas,NV,89032,36.2234452,-115.1739411,5.0,7
GKDE-oe6ghowwSJoiyS1MQ,Dotty's,Westside,2839 W Sahara Ave,Las Vegas,NV,89102,36.1438511,-115.1814178,2.0,5
NjClCzVe0dgaMt6q_-9-oA,Las Vegas Skin & Cancer Clinics,Centennial,"6850 North Durango, Ste 100",Las Vegas,NV,89149,36.2860077,-115.2852437,4.5,6
vm2PWRfOkcHdJbCJ6zRMXg,The Jewelry Salon,Spring Valley,"3330 S Hualapai Way, Ste 110",Las Vegas,NV,89117,36.1289377,-115.3145846,3.5,3
MPLfrpdHn9ln_z-ENmoYiA,LA Laser Hair Removal LV,Downtown,"621 South Tonopah Dr, Ste 150",Las Vegas,NV,89106,36.163552,-115.169555,5.0,90
C2Pd2OT37b1odNMPl09IyA,All Team Auto Repair and Collision,Spring Valley,"6960 W Russell Rd, Ste E",Las Vegas,NV,89113,36.0855991,-115.2440597,4.5,64
zx_xDVaVQlE3eDoFFENkow,Go Gadgets,,"633 N Decatur Blvd, Ste G",Las Vegas,NV,89107,36.179689268,-115.206540003,4.0,111
VVeOWDoCsFOY16a_rV1a8g,Wilson's Leather Outlet,Downtown,755 S Grand Central Pkwy,Las Vegas,NV,89106,36.1643156,-115.1574463,3.0,5
fkg4MlNnbUVAZ6kuV3AgNw,1 Reef,Westside,"1750 S Rainbow Blvd, Ste 11",Las Vegas,NV,89146,36.1527867,-115.2423672,5.0,5
Kyq49Dzmrl3kenz-p9k8BQ,The Witch's Broom Closet,Westside,5136 W Charleston Blvd,Las Vegas,NV,89146,36.1591273,-115.2109817,4.0,5
W3h2jT0S-0986_B-ETFKmA,Del Taco,University,4650 S Maryland Pkwy,Las Vegas,NV,89119,36.1048339,-115.136686,1.0,4
fOh0yRN8xOoiC0KebvSJ2Q,Exotics Racing,,"6925 Speedway Blvd, Ste C105",Las Vegas,NV,89115,36.2815328517,-115.021386688,4.5,214
K5Ex8diP6rIh8P16D8KHVA,Sammy's Woodfired Pizza and Grill,Centennial,"7160 N Durango Dr, Ste 110",Las Vegas,NV,89149,36.2914415057,-115.287132875,4.0,98
CIwsC1jAe8yiQlSSdhwRaw,Maid With Confidence,,,Las Vegas,NV,89144,36.1044666,-115.2174904,1.5,9
zNCwlx7Myd5jBLwOql8I5A,Carluccio's Italian Restaurant,Southeast,9821 S Eastern Ave,Las Vegas,NV,89183,36.0109654,-115.1205761,3.0,8
NeYO4LSHoNqJ8xgizK1r3Q,The Aquatic Club,The Strip,3325 South Las Vegas Blvd,Las Vegas,NV,89109,36.1242284,-115.1684696,5.0,4
6kcjOA5J8NFgkx7DsrKghg,Nectar Bath Treats,The Strip,3799 Las Vegas Blvd S,Las Vegas,NV,89109,36.1033104222,-115.168374668,4.5,27
gJyhMfHeLToBC7Ex96FhZQ,King's Row RV Las Vegas,Eastside,3660 Boulder Hwy,Las Vegas,NV,89121,36.1383086,-115.0967332,4.0,4
iGLNsXceNIOkCImdKUk2oA,The Home Depot,Southeast,6025 S Pecos Rd,Las Vegas,NV,89120,36.0808842272,-115.102520585,3.0,38
DIxgItsSI9QwX9H8lVptYg,China A Go Go,Northwest,"10450 W Cheyenne Ave, Ste120",Las Vegas,NV,89129,36.2203867,-115.3254555,4.0,53
DYNeABXl0-ZviedEXX-gUw,Make It Yourself Pizza,Downtown,"375 Lewis Ave, Ste 375",Las Vegas,NV,89101,36.1662159496,-115.144419604,5.0,4
hQ4IGBbdDcCUh11zUSzwCQ,Big Ern's BBQ,Downtown,707 E Fremont St,Las Vegas,NV,89101,36.167526,-115.138435,3.5,295
0jlnQNrXQ5Ltv-9HKx6l9A,Chip Off The Block Deli,Southwest,7925 S Rainbow Blvd,Las Vegas,NV,89139,36.0438018275,-115.24390679,4.0,44
cNyOFhT-AVQxjynHpc8o3A,Drenched Poolside Bar & Clubhouse,The Strip,3850 S Las Vegas Blvd,Las Vegas,NV,89109,36.0989208805,-115.175656043,3.0,4
NlNZgDWJhOYz9zoKE2ydMQ,The Grand Canal Shoppes,The Strip,3377 Las Vegas Blvd S,Las Vegas,NV,89109,36.1218632,-115.1696491,3.5,126
wVqka7BL-9mC-SlaosupYQ,Pinnacle Community Association Management,Spring Valley,"8311 W Sunset Rd, Ste 110",Las Vegas,NV,89113,36.0694902,-115.2730759,1.0,13
kkdm8TM6qTaVnrz5XsG0hQ,Kabob Express,Southeast,"4912 S Eastern Ave, Ste 3",Las Vegas,NV,89119,36.0996917,-115.1179542,4.5,222
k1w9V1keq0JEaT7hKNihQQ,Las Vegas Fish and Reptiles,Centennial,"7785 N Durango, Ste 120",Las Vegas,NV,89131,36.3027192,-115.2822117,3.5,13
FlLkjcSzfqmQBK6iEHRtTg,The Venetian,,3355 Las Vegas Blvd S,Las Vegas,NV,89109,34.9004119688,-117.504687967,4.0,6
WMNyui4whtlbfg6GkD9yBQ,Desert Art Supplies,Downtown,2003 E Charleston Blvd,Las Vegas,NV,89104,36.1592234,-115.1215296,4.0,24
M72tVr95htIh2wpJGwLkEQ,French Nails,Westside,"5900 W Charleston Blvd, Ste 12",Las Vegas,NV,89146,36.1599319,-115.2222054,4.0,51
Ea9gtVIfOn0oerwb_Kk9jA,Tracys Watermark,Summerlin,"1930 Village Center Cir, Ste 3",Las Vegas,NV,89134,36.1938176,-115.3058135,4.0,5
2-vXwwyjYTSFe9DkMStjLw,Vegas All Net Radio,Westside,"6655 W Sahara Ave, Ste C-216",Las Vegas,NV,89146,36.1431754,-115.237284,5.0,5
r7Qwv2dsSBOETD65p3kWmQ,Swirly Q Frozen Yogurt,University,"4632 S Maryland Pkwy, Ste 20",Las Vegas,NV,89119,36.1051599,-115.136178,4.0,24
wejXAyl-ndyVpZx8x7OKpw,Hank's Philly Steaks,Southeast,"467 E Silverado Ranch Blvd, Ste 125",Las Vegas,NV,89183,36.0125177,-115.1526505,3.5,92
Pejs2ioe0VODLj3w38N8lg,Nike Factory Store,Downtown,"905 S Grand Central Pkwy, Ste 1775",Las Vegas,NV,89106,36.1621373953,-115.158225781,4.0,52
LQZ2yBIAFmXYbDD0Z2Nhug,La Gloria,The Strip,3570 Las Vegas Blvd S,Las Vegas,NV,89019,36.1161559,-115.1750576,2.5,51
wfoCP5YvUJpTF5w-Cip79A,Enviro Guard,Summerlin,,Las Vegas,NV,89134,36.2085091,-115.3133908,4.5,7
ABVG593sxwJt4rQrHvD22A,"John Grimes, DC",Centennial,"5785 Centennial Center Blvd, Ste 140",Las Vegas,NV,89149,36.265321,-115.26032,5.0,4
bymQ0lRnBar5scP4FERioQ,Mulligan's Border Bar & Grill,Southeast,1235 E Pebble Rd,Las Vegas,NV,89123,36.027649,-115.1357535,4.0,43
QexQyTSKXuJqYPtV3Xhgdg,Southwest Dermatology Center,,"3150 N Tenaya Way, Ste 455",Las Vegas,NV,89128,36.2167046,-115.2494125,1.0,4
xnvFAjE7buisluidc6dJlg,Sahara Wellness,Downtown,420 E Sahara Ave,Las Vegas,NV,89104,36.144018,-115.151511,4.0,7
DF0U7I5Y0XPN7hafRvJ7TQ,Jen Cleaning Services,Westside,,Las Vegas,NV,89107,36.1688235,-115.2185573,4.0,4
MRYVN8fj_cliyVm44h02Hg,Store-N-Lock,Westside,3350 Sirius Ave,Las Vegas,NV,89102,36.1338974,-115.1856217,1.5,4
R58vIa88eZLQojnZTvu5xA,"Roth, Jeffrey J, M.D., A Professional",Spring Valley,"9280 W Sunset Rd, Ste 236",Las Vegas,NV,89148,36.07183,-115.2950229,4.5,19
kEC675O6YwRH30ImVxBCCA,Walmart Supercenter,Spring Valley,5200 S Fort Apache Rd,Las Vegas,NV,89148,36.094047,-115.293821,2.5,131
hbC_iLadZFYVLLO7crmi-A,Emerald Pools,,,Las Vegas,NV,89108,36.2030945,-115.2244853,3.5,16
79m9ak1WI9uxaIIc6yORqw,Gustav's Bar,,3655 Las Vegas Blvd,Las Vegas,NV,89136,36.175,-115.136389,2.0,14
2ud0HfV_-CgilOPfkwijsg,West End OB Gyn,Southwest,7190 S Cimarron Rd,Las Vegas,NV,89113,36.0576028,-115.2699244,3.5,16
ATGZLAWudXt5hQXQ1AVGDQ,SG Bar,Spring Valley,9580 W Flamingo Rd,Las Vegas,NV,89147,36.1156002,-115.3011418,3.5,88
OUe2x4C-zPlNlAzWAlNtYQ,United Van Rentals,Eastside,"375 E Harmon Ave, Ste 1102",Las Vegas,NV,89169,36.107737588,-115.154690823,4.0,16
ZEAq9sMG69Rs6sZ3Zoug9A,US Electronics TV Repair,Southeast,3065 East Post Rd,Las Vegas,NV,89120,36.074748,-115.107933,4.0,8
alwUoS-FCTFOMUlfcPBYcg,Nailsense,Southeast,3375 E Russell Rd,Las Vegas,NV,89120,36.0851767815,-115.101525025,4.5,18
KQ1gnGtBVL0wgHkU9RrvBQ,Express Fitness,Centennial,7060 N Durango Dr,Las Vegas,NV,89149,36.2894347,-115.2856288,2.5,18
WQMWucgFa0yNocq9dxOmqw,Mirror Mirror Salon,Eastside,"2290 E Flamingo Rd, Ste A",Las Vegas,NV,89119,36.1151049,-115.1204519,5.0,4
coWdptBbwymKqPZCqkKKPQ,Bobbie Pin Beauty,,On Location Services,Las Vegas,NV,68451,36.175,-115.136389,5.0,13
QdO7MwSOoCEmcFU9eaPF1w,High Flyin' Entertainment,Southeast,,Las Vegas,NV,89123,36.0335281449,-115.161582346,4.5,42
iceYrliGZbwJEMH1yZ8k2w,Las Vegas Locksmith,Northwest,611 Las Vegas Blvd N,Las Vegas,NV,89101,36.2388921,-115.2103063,1.0,3
CTE_mO0FS-WI_KYFf6BqhQ,Gen X Clothing,Westside,1138 S Decatur Blvd,Las Vegas,NV,89102,36.157954777,-115.207274431,3.0,6
G7VYonk_Wjer6IqN2KO88A,Guardian Elite Medical Services,Downtown,"2830 Ferne Dr, Bldg E",Las Vegas,NV,89104,36.153278,-115.104423,4.5,6
fKZJdcRb6MpyfZSiRis5Ww,Global Experience Specialists- GES,Spring Valley,7000 Lindell Rd,Las Vegas,NV,89118,36.0618626,-115.215358,1.0,24
n_K2xa_nqzUqaUJa0S_5tQ,Tea Station,Chinatown,"4355 Spring Mountain Rd, Ste 106",Las Vegas,NV,89102,36.125964,-115.1976,3.0,658
VheEKc8mM7WcwILhM6fnaw,Tutti Bella Yogurt,Southwest,"7910 S Rainbow Blvd, # 110",Las Vegas,NV,89139,36.0443791,-115.2429132,4.0,14
17z_a9bdUEEdPUizUnNOvw,Paragon of Summerlin,Northwest,"7324 W Cheyenne Ave, Ste 7",Las Vegas,NV,89129,36.2189006,-115.2532228,5.0,7
mSvSGWI8rQN05fj7rezh7Q,Goddess Brows and Microblading,Westside,6340 W Sahara Ave,Las Vegas,NV,89146,36.1442091052,-115.230960175,5.0,6
Vr0__M1hEaXT6vW8b7e7kw,Photography & Videography by Shy McGrath,Southeast,,Las Vegas,NV,89123,36.0352924649,-115.149341583,5.0,9
Pu4rweOW-R-dE16XudV3xg,Southwest Hardwood Floors,,"5175 W Diablo Dr, Ste 109",Las Vegas,NV,89118,36.0884691982,-115.211770746,4.5,3
9rnLvSj9wwTryb4qApHiiQ,Western Commercial Services,,2311 Industrial Rd,Las Vegas,NV,89102,36.1455581,-115.1633377,3.5,7
tZEW8ESjrVmNGXvPnrR97w,Hot Feel,Chinatown,"4350 Spring Mountain Rd, Ste 119",Las Vegas,NV,89102,36.127498,-115.198027,3.5,50
pjIIeIdJWhwDHnGyhQTj0w,I Heart Baskets,Westside,"8550 W Charleston Blvd, Ste 104",Las Vegas,NV,89117,36.1598117406,-115.279485627,5.0,5
cRTMAbJiyd6xJ9eKj357YQ,Best Burger,Westside,4604 W Sahara Ave,Las Vegas,NV,89102,36.1450397,-115.204936,3.5,3
J5ylw6DXGmQ6hM06Ne3XHw,The Phoenix Bar & Lounge,Westside,4213 W Sahara Ave,Las Vegas,NV,89102,36.1439891,-115.1976095,4.0,68
IUm5jbVbC49gAI-q2KrZLA,Starbucks,Summerlin,2120 N Rampart Blvd,Las Vegas,NV,89128,36.1987171233,-115.282968892,3.0,32
dN7QHtYsN8n77z-r9zjzsA,Ritzy Rags Designer Resale Boutique,Westside,"2550 S Rainbow Blvd, Ste W3",Las Vegas,NV,89146,36.1431923,-115.242116,3.5,26
IuC3576zAW63PExF5d0vhA,Eric's Foot Spa,Spring Valley,4155 S Buffalo Dr,Las Vegas,NV,89147,36.1133039,-115.2618797,3.0,38
2OiE9c4-1uCu9CC-Oe_6Aw,Shepherd Eye Center,Eastside,3575 Pecos Mcleod,Las Vegas,NV,89121,36.124455,-115.108396,3.5,13
3TSIX1BnjpAzO_hWlE2NSQ,Keith's Pest Control,Westside,,Las Vegas,NV,89117,36.1453333,-115.2778317,4.5,6
MQ9FwcgKsvkuPVtIfz7dWQ,Baskin-Robbins,Sunrise,4420 E Charleston Blvd,Las Vegas,NV,89104,36.1603204966,-115.079784258,4.0,7
da17_EW7GaYZWw1Z1JKSmw,Denny's,The Strip,3001 S Las Vegas Blvd,Las Vegas,NV,89109,36.1329230106,-115.163931721,3.0,136
5FFt8y2-jdlFBHnXxMTQRw,Starbucks,The Strip,3600 Las Vegas Blvd S,Las Vegas,NV,89109,36.1140656,-115.1730043,3.0,4
